codigo,Pais,Provincia,Canton,Localidad,Clase,tematica,Codigo,Orden,Pais,Provincia,Canton,Localidad,X,Y,Clase,Tematica,filtroE,filtroP,Bioma
art201,Ecuador,El Oro,Isla Santa Clara,Isla Santa Clara,AVES,Biogeografía y distribución,art201,Suliformes,Ecuador,El Oro,Isla Santa Clara,Isla Santa Clara,-3.17188,-80.434262,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art063,Ecuador,Guayas,Sanborondón,Isla Silva,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,Guayas,Sanborondón,Isla Silva,-1.95,-79.733333,AVES,Biogeografía y distribución,Guayaquil flooded grasslands,Ecuador,Bosques secos
art209,Ecuador,Loja,Espindola,Jimbura,AVES,Biogeografía y distribución,art209,Apodiformes,Ecuador,Loja,Espindola,Jimbura,-4.6134,-79.472,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art084,Peru,La Libertad,La Libertad,La Arenita,AVES,Biogeografía y distribución,art084,Piciformes,Peru,La Libertad,La Libertad,La Arenita,-7.689029,-79.319977,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art230,Ecuador,Loja,Zapotillo,La Ceiba Chica,AVES,Biogeografía y distribución,art230,Pelecaniformes,Ecuador,Loja,Zapotillo,La Ceiba Chica,-4.306844,-80.221243,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Ecuador,Bosques secos
art200,Ecuador,Santa Elena,Salinas,La Chocolatera,AVES,Biogeografía y distribución,art200,Suliformes,Ecuador,Santa Elena,Salinas,La Chocolatera,-2.18863,-81.011007,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art201,Ecuador,Santa Elena,Salinas,La Chocolatera,AVES,Biogeografía y distribución,art201,Suliformes,Ecuador,Santa Elena,Salinas,La Chocolatera,-2.18863,-81.011007,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art202,Ecuador,Santa Elena,Salinas,La Chocolatera,AVES,Biogeografía y distribución,art202,Suliformes,Ecuador,Santa Elena,Salinas,La Chocolatera,-2.18863,-81.011007,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art209,Ecuador,Santa Elena,Salinas,La Chocolatera,AVES,Biogeografía y distribución,art209,Charadriiformes,Ecuador,Santa Elena,Salinas,La Chocolatera,-2.18863,-81.011007,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art094,Ecuador,Manabí,Chone,La Segua,AVES,Biogeografía y distribución,art094,Anseriformes,Ecuador,Manabí,Chone,La Segua,-0.716397,-80.18867,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art200,Ecuador,Manabí,Chone,La Segua,AVES,Biogeografía y distribución,art200,Charadriiformes,Ecuador,Manabí,Chone,La Segua,-0.716397,-80.18867,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art201,Ecuador,Manabí,Chone,La Segua,AVES,Biogeografía y distribución,art201,Charadriiformes,Ecuador,Manabí,Chone,La Segua,-0.716397,-80.18867,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art202,Ecuador,Manabí,Chone,La Segua,AVES,Biogeografía y distribución,art202,Anseriformes,Ecuador,Manabí,Chone,La Segua,-0.716397,-80.18867,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art209,Ecuador,Manabí,Chone,La Segua,AVES,Biogeografía y distribución,art209,Anseriformes,Ecuador,Manabí,Chone,La Segua,-0.716397,-80.18867,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art209,Ecuador,El Oro,Santa Rosa,La Tembladera,AVES,Biogeografía y distribución,art209,Podicipediformes,Ecuador,El Oro,Santa Rosa,La Tembladera,-3.4904,-79.9967,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Ecuador,Bosques secos
art084,Peru,Piura,Sechura,La Trampa,AVES,Biogeografía y distribución,art084,Piciformes,Peru,Piura,Sechura,La Trampa,-6.083321,-81.06644,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art084,Peru,Piura,Sechura,Laguna Ñapique,AVES,Biogeografía y distribución,art084,Piciformes,Peru,Piura,Sechura,Laguna Ñapique,-5.538507,-80.700417,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art131,Peru,Piura,Sechura,Laguna Santa Julia,AVES,Biogeografía y distribución,art131,Gruiformes,Peru,Piura,Sechura,Laguna Santa Julia,-5.203333,-80.663889,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art049,Peru,Lambayeque,Lambayeque,Lambayeque,AVES,Biogeografía y distribución,art049,Passeriformes,Peru,Lambayeque,Lambayeque,Lambayeque,-6.477653,-79.91927,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art073,Peru,Lambayeque,Lambayeque,Las Pampas,AVES,Biogeografía y distribución,art073,Passeriformes,Peru,Lambayeque,Lambayeque,Las Pampas,-5.881672,-79.782778,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art092,Peru,Piura,Talara,Lobitos,AVES,Biogeografía y distribución,art092,Passeriformes,Peru,Piura,Talara,Lobitos,-4.453852,-81.271314,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art063,Ecuador,El Oro,Machala,Machala,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,El Oro,Machala,Machala,-3.257964,-79.955367,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art063,Ecuador,Loja,Loja,Malacatos,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,Loja,Loja,Malacatos,-4.21867,-79.260623,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art113,Ecuador,Manabí,Manabí,Manabí,AVES,Biogeografía y distribución,art113,Accipitriformes,Ecuador,Manabí,Manabí,Manabí,-1.054165,-80.452541,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art209,Ecuador,Manabí,Montecristi,Manantiales,AVES,Biogeografía y distribución,art209,Accipitriformes,Ecuador,Manabí,Montecristi,Manantiales,-1.24042,-80.7529,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art078,Peru,Tumbes,Tumbes,Manglares de Tumbes,AVES,Biogeografía y distribución,art078,Passeriformes,Peru,Tumbes,Tumbes,Manglares de Tumbes,-3.425229,-80.271159,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art122,Peru,Piura,Piura,Manglas San Predro,AVES,Biogeografía y distribución,art122,Passeriformes,Peru,Piura,Piura,Manglas San Predro,-5.199156,-80.627031,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art147,Ecuador,Manabí,Manta,Manta,AVES,Biogeografía y distribución,art147,Piciformes,Ecuador,Manabí,Manta,Manta,-0.96772,-80.708901,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art203,Ecuador,Manabí,Manta,Manta,AVES,Biogeografía y distribución,art203,Suliformes,Ecuador,Manabí,Manta,Manta,-0.96772,-80.708901,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art094,Ecuador,Santa Elena,Salinas,Mar Bravo,AVES,Biogeografía y distribución,art094,Anseriformes,Ecuador,Santa Elena,Salinas,Mar Bravo,-2.19783,-80.999193,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art084,Peru,La Libertad,La Libertad,Mazanca,AVES,Biogeografía y distribución,art084,Piciformes,Peru,La Libertad,La Libertad,Mazanca,-7.380502,-79.444765,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art056,Peru,Lambayeque,Lambayeque,Mochumí,AVES,Biogeografía y distribución,art056,Culumbiformes,Peru,Lambayeque,Lambayeque,Mochumí,-6.548906,-79.864684,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art092,Peru,Piura,Talara,near Talara,AVES,Biogeografía y distribución,art092,Passeriformes,Peru,Piura,Talara,near Talara,-4.555153,-81.231947,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art263,Ecuador,El Oro,Piñas,Ñalacapac,AVES,Biogeografía y distribución,art263,Passeriformes,Ecuador,El Oro,Piñas,Ñalacapac,-3.698444,-79.80275,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art055,Peru,Lambayeque,Lambayeque,Olmos,AVES,Biogeografía y distribución,art055,Falconiformes,Peru,Lambayeque,Lambayeque,Olmos,-5.983339,-79.766674,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art056,Peru,Lambayeque,Lambayeque,Olmos,AVES,Biogeografía y distribución,art056,Strigiformes,Peru,Lambayeque,Lambayeque,Olmos,-5.987342,-79.745596,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art073,Peru,Lambayeque,Lambayeque,Olmos,AVES,Biogeografía y distribución,art073,Passeriformes,Peru,Lambayeque,Lambayeque,Olmos,-5.987342,-79.745596,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art092,Peru,Lambayeque,Lambayeque,Olmos (near Olmos),AVES,Biogeografía y distribución,art092,Passeriformes,Peru,Lambayeque,Lambayeque,Olmos (near Olmos),-6.163917,-79.698544,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art063,Ecuador,Azuay,Oña,Oña,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,Azuay,Oña,Oña,-3.468997,-79.153442,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art092,Peru,Lambayeque,Chiclayo,Oyotún,AVES,Biogeografía y distribución,art092,Passeriformes,Peru,Lambayeque,Chiclayo,Oyotún,-6.899172,-79.293573,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art045,Peru,La Libertad,Pacasmayo,Pacasmayo,AVES,Biogeografía y distribución,art045,Charadriiformes,Peru,La Libertad,Pacasmayo,Pacasmayo,-7.4,-79.55,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art219,Ecuador,El Oro,Atahualpa,Paccha,AVES,Biogeografía y distribución,art219,Strigiformes,Ecuador,El Oro,Atahualpa,Paccha,-3.554051,-79.661507,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art045,Peru,Piura,Paita,Paita,AVES,Biogeografía y distribución,art045,Charadriiformes,Peru,Piura,Paita,Paita,-5.094189,-81.096166,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art084,Peru,Piura,Paita,Paita,AVES,Biogeografía y distribución,art084,Piciformes,Peru,Piura,Paita,Paita,-5.094189,-81.096166,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art030,Peru,Piura,Palambla,Palambla,AVES,Biogeografía y distribución,art030,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Peru,Bosques secos
art056,Peru,Piura,Palambla,Palambla,AVES,Biogeografía y distribución,art056,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Peru,Bosques secos
art063,Peru,Piura,Palambla,Palambla,AVES,Biogeografía y distribución,art063,Apodiformes,Peru,Piura,Palambla,Palambla,-5.38334,-79.616673,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Peru,Bosques secos
art256,Peru,Piura,Palambla,Palambla,AVES,Biogeografía y distribución,art256,Passeriformes,Peru,Piura,Palambla,Palambla,-5.389742,-79.609506,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Peru,Bosques secos
art021,Peru,Piura,Piura,Paletillas,AVES,Biogeografía y distribución,art021,Coraciiformes,Peru,Piura,Piura,Paletillas,-4.534097,-80.626858,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art063,Ecuador,Loja,Zapotillo,Paletillas,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,Loja,Zapotillo,Paletillas,-4.163893,-80.272558,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art190,Peru,Piura,Talara,Pariñas,AVES,Biogeografía y distribución,art190,Strigiformes,Peru,Piura,Talara,Pariñas,-4.468926,-81.02954,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art081,Peru,Tumbes,Tumbes,Parque Nacional Cerros de Amotape,AVES,Biogeografía y distribución,art081,Passeriformes,Peru,Tumbes,Tumbes,Parque Nacional Cerros de Amotape,-4.13606,-80.588259,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art082,Peru,Tumbes,Tumbes,Parque Nacional Cerros de Amotape,AVES,Biogeografía y distribución,art082,Passeriformes,Peru,Tumbes,Tumbes,Parque Nacional Cerros de Amotape,-4.13606,-80.588259,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art203,Ecuador,Manabí,Pedernales,Pedernales,AVES,Biogeografía y distribución,art203,Charadriiformes,Ecuador,Manabí,Pedernales,Pedernales,0.0288,-80.0922,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art092,Peru,Piura,Sechura,Peninsula illescas,AVES,Biogeografía y distribución,art092,Passeriformes,Peru,Piura,Sechura,Peninsula illescas,-6.034476,-80.934901,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art056,Peru,Lambayeque,Chiclayo,Pimentel,AVES,Biogeografía y distribución,art056,Procellariiformes,Peru,Lambayeque,Chiclayo,Pimentel,-6.832479,-79.929616,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art256,Ecuador,El Oro,Piñas,Piñas,AVES,Biogeografía y distribución,art256,Passeriformes,Ecuador,El Oro,Piñas,Piñas,-3.666667,-79.733333,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art200,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,AVES,Biogeografía y distribución,art200,Podicipediformes,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,-2.08288,-80.736684,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art201,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,AVES,Biogeografía y distribución,art201,Anseriformes,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,-2.08288,-80.736684,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art203,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,AVES,Biogeografía y distribución,art203,Charadriiformes,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,-2.08288,-80.736684,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art209,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,AVES,Biogeografía y distribución,art209,Pelecaniformes,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,-2.08288,-80.736684,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art233,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,AVES,Biogeografía y distribución,art233,Charadriiformes,Ecuador,Santa Elena,Santa Elena,Piscinas artificiales de Ecuasal,-2.08288,-80.736684,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art093,Peru,Piura,Piura,Piura,AVES,Biogeografía y distribución,art093,Tinamiformes,Peru,Piura,Piura,Piura,-5.194623,-80.6106,AVES,Biogeografía y distribución,Tumbes-Piura dry forests,Peru,Bosques secos
art202,Ecuador,Manabí,Manta,Playa de Tarqui,AVES,Biogeografía y distribución,art202,Charadriiformes,Ecuador,Manabí,Manta,Playa de Tarqui,-0.949041,-80.703036,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art056,Peru,Lambayeque,Chiclayo,Porculla,AVES,Biogeografía y distribución,art056,Culumbiformes,Peru,Lambayeque,Chiclayo,Porculla,-6.766773,-79.855699,AVES,Biogeografía y distribución,Sechura desert,Peru,Bosques secos
art021,Ecuador,El Oro,Portovelo,Portovelo,AVES,Biogeografía y distribución,art021,Coraciiformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art063,Ecuador,El Oro,Portovelo,Portovelo,AVES,Biogeografía y distribución,art063,Apodiformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art147,Ecuador,El Oro,Portovelo,Portovelo,AVES,Biogeografía y distribución,art147,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art148,Ecuador,El Oro,Portovelo,Portovelo,AVES,Biogeografía y distribución,art148,Passeriformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art256,Ecuador,El Oro,Portovelo,Portovelo,AVES,Biogeografía y distribución,art256,Cuculiformes,Ecuador,El Oro,Portovelo,Portovelo,-3.717289,-79.610905,AVES,Biogeografía y distribución,Eastern Cordillera real montane forests,Ecuador,Bosques secos
art203,Ecuador,Los Ríos,Pueblo Viejo,Pueblo Viejo,AVES,Biogeografía y distribución,art203,Anseriformes,Ecuador,Los Ríos,Pueblo Viejo,Pueblo Viejo,-1.5854,-79.5822,AVES,Biogeografía y distribución,Western Ecuador moist forests,Ecuador,Bosques lluviosos
art206,Ecuador,Los Ríos,Pueblo Viejo,Pueblo Viejo,AVES,Biogeografía y distribución,art206,Pelecaniformes,Ecuador,Los Ríos,Pueblo Viejo,Pueblo Viejo,-1.692123,-79.587075,AVES,Biogeografía y distribución,Guayaquil flooded grasslands,Ecuador,Bosques secos
art209,Ecuador,Guayas,Guayaquil,Puerto Engabao,AVES,Biogeografía y distribución,art209,Pelecaniformes,Ecuador,Guayas,Guayaquil,Puerto Engabao,-2.5781,-80.48406,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art056,Peru,Lambayeque,Chiclayo,Puerto Etén,AVES,Biogeografía y distribución,art056,Charadriiformes,Peru,Lambayeque,Chiclayo,Puerto Etén,-6.927539,-79.868956,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art201,Ecuador,El Oro,Huaquillas,Puerto Hualtaco,AVES,Biogeografía y distribución,art201,Anseriformes,Ecuador,El Oro,Huaquillas,Puerto Hualtaco,-3.452038,-80.227306,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art201,Ecuador,El Oro,Santa Rosa,Puerto Jelí,AVES,Biogeografía y distribución,art201,Anseriformes,Ecuador,El Oro,Santa Rosa,Puerto Jelí,-3.415901,-79.994413,AVES,Biogeografía y distribución,South American Pacific mangroves,Ecuador,Bosques secos
art200,Ecuador,Manabí,Puerto López,Puerto López,AVES,Biogeografía y distribución,art200,Procellariiformes,Ecuador,Manabí,Puerto López,Puerto López,-1.553942,-80.804528,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art201,Ecuador,Manabí,Puerto López,Puerto López,AVES,Biogeografía y distribución,art201,Procellariiformes,Ecuador,Manabí,Puerto López,Puerto López,-1.553942,-80.804528,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art209,Ecuador,Manabí,Puerto López,Puerto López,AVES,Biogeografía y distribución,art209,Charadriiformes,Ecuador,Manabí,Puerto López,Puerto López,-1.553942,-80.804528,AVES,Biogeografía y distribución,Ecuadorian dry forests,Ecuador,Bosques secos
art056,Peru,Tumbes,Tumbes,Puerto Pizarro,AVES,Biogeografía y distribución,art056,Pelecaniformes,Peru,Tumbes,Tumbes,Puerto Pizarro,-3.503756,-80.390908,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art202,Ecuador,Santa Elena,Salinas,Punta Carnero,AVES,Biogeografía y distribución,art202,Charadriiformes,Ecuador,Santa Elena,Salinas,Punta Carnero,-2.281822,-80.917663,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art209,Ecuador,Esmeraldas,Punta Galera,Punta Galera,AVES,Biogeografía y distribución,art209,Passeriformes,Ecuador,Esmeraldas,Punta Galera,Punta Galera,0.81627,-80.0471,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
art051,Peru,Piura,Talara,Punta Pariñas,AVES,Biogeografía y distribución,art051,Charadriiformes,Peru,Piura,Talara,Punta Pariñas,-4.682989,-81.326175,AVES,Biogeografía y distribución,NA,NA,Bosques lluviosos
